longitude,latitude
7.477976100000001,45.7869061
-1.4744534,43.491990200000004
7.489372400000001,45.7388753
-1.5895649,42.7659843
-1.5633104999999998,42.75737639999999
2.3113286,43.29707260000001
1.2727498,44.840907400000006
4.8780364,45.73828230000001
6.9058537,44.4180944
3.4188890999999995,43.2903678
5.2082606,44.9132023
-0.05055210000000001,43.09779530000001
-0.0503393,43.0978751
-1.7763414,43.3289729
5.918925200000001,45.35564190000001
5.919156,45.3556612
5.9189018,45.3555397
4.1363785,43.5403134
3.858098,43.96414430000001
3.8580749999999995,43.9636858
4.7384637000000005,44.7181077
-1.3109612000000002,42.6508969
1.3257407,43.4600383
5.826781800000001,43.1229206
7.265488800000001,43.7035002
4.3559062,43.8375547
4.362986000000001,43.8367288
4.3631031,43.83729040000001
-0.4280550000000001,43.105501200000006
6.309107600000001,43.237502500000005
6.309032899999999,43.237547
4.3591063000000005,43.8178906
4.3584641,43.8177847
4.358429500000001,43.8179015
4.3577742,43.8177969
4.3578049,43.8176879
4.359074499999999,43.81799899999999
4.3596174,43.8179669
4.3595889,43.8180706
4.3618637,43.8121333
4.3618843,43.8120815
2.0854985000000004,42.2656607
7.2752788,43.69765749999999
7.263323300000001,43.703760100000004
5.710920800000001,45.190994
4.8156692,45.7554727
4.8157077,45.7554475
4.8157327,45.7555337
4.8157376,45.7555369
4.8157855,45.75550260000001
4.815803000000001,45.7556339
4.8158627,45.7556286
4.8159056,45.75558829999999
2.8849981,43.9597565
5.7714001,45.135924
1.5059727,43.5185457
3.1557736,43.61773590000001
7.076218899999998,44.3380263
3.7094818000000003,43.93372050000001
2.4227695,42.6182224
2.4228538,42.6182598
2.4227839999999996,42.618297
2.4227989999999995,42.61831000000001
2.4227397,42.61834220000001
2.4226709,42.61831329999999
0.9474752,44.88011830000001
1.3473429,43.5817648
5.517211800000001,45.02364680000001
3.2745194,44.8011679
5.8213696,45.6610336
2.9319369,42.6916189
2.9317908,42.69157549999999
2.9318068,42.6914836
2.9319027,42.6913714
2.9318004999999996,42.6915581
2.9318363999999995,42.6914924
3.4234819999999995,43.4607697
1.6658696000000002,43.2573493
4.360787000000001,43.8379841
4.365864799999999,44.9436977
3.1597629000000005,43.6155501
-0.5699806,44.83581360000001
7.513130199999998,44.9765833
3.0491894000000004,42.8779642
4.8773375,45.7492476
5.530616,45.01902849999999
5.530987200000001,45.01914059999999
5.531067200000001,45.0190034
5.5310579,45.0190006
5.531065699999999,45.018986700000006
5.531069800000001,45.018988
5.531084000000001,45.0189625
5.531072400000001,45.0189588
5.5310730999999995,45.0189576
5.5310171,45.018939700000004
5.5310739,45.0188442
5.5310912000000005,45.018849599999996
5.531092799999999,45.01884710000001
5.531151100000001,45.018864900000004
5.531198399999999,45.0187496
5.531140100000001,45.0187317
5.531117699999999,45.0187682
5.5310118,45.018735899999996
5.5309003,45.0189174
5.530717200000001,45.01885969999999
5.5275667,45.031767499999994
5.7249936,45.1907211
5.7249354,45.1912779
5.725230199999999,45.190503
5.520453400000001,45.0265302
5.5204751,45.02655659999999
5.520448199999999,45.0265677
5.5204639,45.0265867
5.5203997,45.026552300000006
5.520462599999999,45.0266289
5.5203485,45.0266759
5.5203449000000004,45.0266716
5.520301099999999,45.026689700000006
5.5202953,45.0266827
5.5201891,45.0266329
5.520118600000001,45.02665789999999
5.5200729,45.0266022
5.5201387,45.026575099999995
5.5201343000000005,45.0265696
5.5202291,45.026530400000006
5.520227900000001,45.02652880000001
5.520437000000001,45.026597800000005
5.735169800000001,45.3872078
5.7350636,45.3871195
5.735110999999999,45.3872074
5.735266499999999,45.38711760000001
5.735214300000001,45.3871206
5.735115800000001,45.387272800000005
5.735174799999999,45.3872804
5.7351298,45.38678620000001
5.7351388,45.3868777
5.7350983,45.3868789
5.7352505,45.38687620000001
5.735104500000001,45.3869873
5.7352602,45.3869827
5.735971,45.3868288
5.735969899999999,45.3868435
5.7359526999999995,45.38684310000001
5.7359998,45.38679110000001
5.7359993,45.3868155
5.7360479,45.3868183
5.7361001,45.3868193
5.7361001,45.3867896
5.7327093,45.3872674
5.7327085,45.38727860000001
5.732636899999999,45.3872759
5.732657400000001,45.3872771
5.732652800000001,45.3873858
3.1136956,45.758607
4.428493300000001,43.451948900000005
4.901377600000001,44.9250391
5.4961941,43.67936180000001
4.348476600000001,43.8395399
5.3992218,45.1154271
-0.5594447,45.7144685
5.2059544,43.4073461
5.253154699999999,43.4098798
6.9981803000000005,43.74787719999999
4.0417463,45.589361399999994
0.7733965,45.1853421
5.3514289,43.2855413
5.351640599999999,43.2852755
5.5700108,45.039085400000005
5.570068100000001,45.03904380000001
5.5702684,45.0390323
5.5702481,45.0391431
5.5702299,45.0392298
5.5700872,45.0391881
4.362265099999999,43.8322449
4.3621418,43.8321424
4.3622492,43.8321216
4.3623454,43.832197599999994
4.362189400000001,43.8321319
-1.5861835,42.8326182
-1.5867227000000002,42.8363932
4.8345326,45.763286400000005
5.732427000000001,45.1943882
1.4471993999999997,43.6053082
-0.0034302999999999994,42.97272250000001
1.4830334999999997,42.5724427
4.8470318,45.759645600000006
4.847610300000001,45.760079700000006
4.8476484,45.7598672
4.848915099999999,45.7597819
4.8485228,45.7597478
4.848239,45.7600804
3.9479331000000015,43.988921
6.001853,45.6821782
1.4794403000000003,42.578226300000004
